Year,Month,Day,TAVG,TMAX,TMIN
1918,6,13,64,70,58
1918,6,14,65,72,58
1918,6,15,66.5,76,57
1918,6,16,65.5,76,55
1918,6,17,70,78,62
1918,6,18,70,77,63
1918,6,19,69.5,80,59
1918,6,20,60.5,70,51
1918,6,21,58.5,64,53
1918,6,22,64.5,75,54
1918,6,23,54,59,49
1918,6,24,67.5,78,57
1918,6,25,67,75,59
1918,6,26,66.5,74,59
1918,6,27,66,74,58
1918,6,28,64,69,59
1918,6,29,65,72,58
1918,6,30,71,81,61
1918,7,1,71.5,78,65
1918,7,2,65,70,60
1918,7,3,69,81,57
1918,7,4,71.5,80,63
1918,7,5,74.5,85,64
1918,7,6,71,77,65
1918,7,7,71,79,63
1918,7,8,66,72,60
1918,7,9,66.5,73,60
1918,7,10,72,81,63
1918,7,11,71.5,81,62
1918,7,12,72.5,83,62
1918,7,13,70.5,76,65
1918,7,14,72.5,81,64
1918,7,15,75.5,88,63
1918,7,16,79,90,68
1918,7,17,72,76,68
1918,7,18,74.5,85,64
1918,7,19,77.5,84,71
1918,7,20,79.5,90,69
1918,7,21,83,95,71
1918,7,22,86.5,98,75
1918,7,23,86,95,77
1918,7,24,81,88,74
1918,7,25,73.5,77,70
1918,7,26,74.5,81,68
1918,7,27,79.5,87,72
1918,7,28,80,89,71
1918,7,29,80.5,87,74
1918,7,30,77,86,68
1918,7,31,67,70,64
1918,8,1,71.5,82,61
1918,8,2,76,86,66
1918,8,3,73,79,67
1918,8,4,69,76,62
1918,8,5,82,95,69
1918,8,6,88,96,80
1918,8,7,93,104,82
1918,8,8,85.5,94,77
1918,8,9,83,90,76
1918,8,10,71,76,66
1918,8,11,67.5,71,64
1918,8,12,78,85,71
1918,8,13,82,92,72
1918,8,14,85.5,96,75
1918,8,15,76,85,67
1918,8,16,75,85,65
1918,8,17,70.5,76,65
1918,8,18,65.5,72,59
1918,8,19,69,75,63
1918,8,20,71,82,60
1918,8,21,74,84,64
1918,8,22,78,89,67
1918,8,23,80,91,69
1918,8,24,78.5,87,70
1918,8,25,77,80,74
1918,8,26,80.5,88,73
1918,8,27,74.5,81,68
1918,8,28,70.5,76,65
1918,8,29,77,84,70
1918,8,30,74,83,65
1918,8,31,74,80,68
1918,9,1,71,79,63
1918,9,2,69,78,60
1918,9,3,70,77,63
1918,9,4,75,81,69
1918,9,5,73,78,68
1918,9,6,66,72,60
1918,9,7,63.5,69,58
1918,9,8,59.5,63,56
1918,9,9,65.5,75,56
1918,9,10,69,79,59
1918,9,11,57.5,64,51
1918,9,12,65,72,58
1918,9,13,67.5,74,61
1918,9,14,65.5,75,56
1918,9,15,66,76,56
1918,9,16,70.5,78,63
1918,9,17,70.5,80,61
1918,9,18,59,63,55
1918,9,19,69,79,59
1918,9,20,60.5,72,49
1918,9,21,54.5,62,47
1918,9,22,54,61,47
1918,9,23,59.5,67,52
1918,9,24,60.5,67,54
1918,9,25,56.5,63,50
1918,9,26,60.5,69,52
1918,9,27,54.5,63,46
1918,9,28,61.5,71,52
1918,9,29,62,71,53
1918,9,30,58.5,66,51
1918,10,1,55.5,63,48
1918,10,2,59.5,67,52
1918,10,3,63,73,53
1918,10,4,55.5,64,47
1918,10,5,63,72,54
1918,10,6,69.5,78,61
1918,10,7,52.5,61,44
1918,10,8,51.5,62,41
1918,10,9,55,64,46
1918,10,10,60,70,50
1918,10,11,66.5,78,55
1918,10,12,64,68,60
1918,10,13,66,76,56
1918,10,14,54.5,63,46
1918,10,15,51.5,60,43
1918,10,16,60.5,71,50
1918,10,17,57,64,50
1918,10,18,53.5,60,47
1918,10,19,49.5,56,43
1918,10,20,54.5,62,47
1918,10,21,52.5,60,45
1918,10,22,51.5,60,43
1918,10,23,53,62,44
1918,10,24,55,64,46
1918,10,25,62,69,55
1918,10,26,65.5,71,60
1918,10,27,66,72,60
1918,10,28,65,70,60
1918,10,29,66.5,71,62
1918,10,30,69.5,75,64
1918,10,31,60.5,70,51
1918,11,1,49.5,55,44
1918,11,2,45.5,51,40
1918,11,3,47.5,55,40
1918,11,4,51.5,56,47
1918,11,5,47,50,44
1918,11,6,43,48,38
1918,11,7,46.5,56,37
1918,11,8,56,64,48
1918,11,9,53,57,49
1918,11,10,51,60,42
1918,11,11,43.5,49,38
1918,11,12,42,49,35
1918,11,13,47,50,44
1918,11,14,44.5,50,39
1918,11,15,50,60,40
1918,11,16,56,62,50
1918,11,17,57.5,62,53
1918,11,18,58.5,66,51
1918,11,19,50.5,56,45
1918,11,20,47,51,43
1918,11,21,45,48,42
1918,11,22,41.5,47,36
1918,11,23,37.5,41,34
1918,11,24,36,42,30
1918,11,25,40.5,47,34
1918,11,26,34.5,39,30
1918,11,27,38,46,30
1918,11,28,44.5,54,35
1918,11,29,50.5,57,44
1918,11,30,41,46,36
1918,12,1,31.5,37,26
1918,12,2,32.5,40,25
1918,12,3,42.5,48,37
1918,12,4,42,48,36
1918,12,5,35,38,32
1918,12,6,33.5,45,22
1918,12,7,32.5,42,23
1918,12,8,47,53,41
1918,12,9,45,52,38
1918,12,10,32.5,38,27
1918,12,11,35,42,28
1918,12,12,43.5,50,37
1918,12,13,41.5,44,39
1918,12,14,53.5,63,44
1918,12,15,51.5,61,42
1918,12,16,40.5,43,38
1918,12,17,39.5,45,34
1918,12,18,36.5,42,31
1918,12,19,36,41,31
1918,12,20,41.5,51,32
1918,12,21,44,48,40
1918,12,22,49.5,57,42
1918,12,23,51,57,45
1918,12,24,44.5,48,41
1918,12,25,43.5,49,38
1918,12,26,33.5,38,29
1918,12,27,30,34,26
1918,12,28,30,34,26
1918,12,29,29,35,23
1918,12,30,32.5,39,26
1918,12,31,41,50,32
1919,1,1,52,61,43
1919,1,2,48,61,35
1919,1,3,33,35,31
1919,1,4,24.5,31,18
1919,1,5,21,27,15
1919,1,6,24.5,28,21
1919,1,7,32.5,39,26
1919,1,8,36.5,41,32
1919,1,9,27.5,36,19
1919,1,10,20.5,31,10
1919,1,11,25.5,39,12
1919,1,12,18,26,10
1919,1,13,27.5,35,20
1919,1,14,38,44,32
1919,1,15,38,42,34
1919,1,16,38.5,46,31
1919,1,17,42.5,47,38
1919,1,18,40.5,43,38
1919,1,19,40.5,46,35
1919,1,20,37.5,44,31
1919,1,21,39.5,44,35
1919,1,22,41,44,38
1919,1,23,44,45,43
1919,1,24,37.5,46,29
1919,1,25,36.5,46,27
1919,1,26,46,52,40
1919,1,27,42.5,49,36
1919,1,28,39.5,45,34
1919,1,29,37,40,34
1919,1,30,38.5,43,34
1919,1,31,35.5,41,30
1919,2,1,29.5,34,25
1919,2,2,33.5,41,26
1919,2,3,36.5,47,26
1919,2,4,39,43,35
1919,2,5,35,41,29
1919,2,6,31.5,37,26
1919,2,7,33.5,41,26
1919,2,8,33,35,31
1919,2,9,31,35,27
1919,2,10,26.5,32,21
1919,2,11,27,37,17
1919,2,12,32,36,28
1919,2,13,38,45,31
1919,2,14,40.5,43,38
1919,2,15,42,46,38
1919,2,16,35,40,30
1919,2,17,33,39,27
1919,2,18,33.5,39,28
1919,2,19,30.5,37,24
1919,2,20,35,45,25
1919,2,21,35.5,37,34
1919,2,22,36.5,39,34
1919,2,23,41,47,35
1919,2,24,41.5,47,36
1919,2,25,39.5,45,34
1919,2,26,32.5,41,24
1919,2,27,32,42,22
1919,2,28,43.5,52,35
1919,3,1,45,55,35
1919,3,2,38,46,30
1919,3,3,45,54,36
1919,3,4,50.5,61,40
1919,3,5,54.5,61,48
1919,3,6,38.5,48,29
1919,3,7,33.5,39,28
1919,3,8,41,47,35
1919,3,9,47.5,58,37
1919,3,10,45,52,38
1919,3,11,43,49,37
1919,3,12,44,53,35
1919,3,13,47.5,60,35
1919,3,14,29.5,35,24
1919,3,15,33,37,29
1919,3,16,37.5,40,35
1919,3,17,46.5,54,39
1919,3,18,52,62,42
1919,3,19,42,46,38
1919,3,20,52,62,42
1919,3,21,57.5,67,48
1919,3,22,43.5,50,37
1919,3,23,46.5,57,36
1919,3,24,49,55,43
1919,3,25,48,60,36
1919,3,26,52.5,62,43
1919,3,27,50.5,60,41
1919,3,28,32.5,41,24
1919,3,29,28,31,25
1919,3,30,36,45,27
1919,3,31,31,38,24
1919,4,1,29,36,22
1919,4,2,33.5,45,22
1919,4,3,47,59,35
1919,4,4,54,62,46
1919,4,5,47,51,43
1919,4,6,55,63,47
1919,4,7,59,73,45
1919,4,8,56.5,67,46
1919,4,9,49,54,44
1919,4,10,47.5,52,43
1919,4,11,57.5,63,52
1919,4,12,58,63,53
1919,4,13,52,58,46
1919,4,14,51,60,42
1919,4,15,48.5,53,44
1919,4,16,44.5,47,42
1919,4,17,51,58,44
1919,4,18,50,55,45
1919,4,19,51.5,63,40
1919,4,20,56.5,66,47
1919,4,21,57,63,51
1919,4,22,54,66,42
1919,4,23,58.5,70,47
1919,4,24,44,52,36
1919,4,25,36,43,29
1919,4,26,37.5,44,31
1919,4,27,53,66,40
1919,4,28,56.5,65,48
1919,4,29,52,58,46
1919,4,30,52,62,42
1919,5,1,49,52,46
1919,5,2,59.5,70,49
1919,5,3,64.5,74,55
1919,5,4,70,82,58
1919,5,5,73.5,88,59
1919,5,6,55,61,49
1919,5,7,55,61,49
1919,5,8,66,73,59
1919,5,9,55.5,63,48
1919,5,10,45.5,48,43
1919,5,11,48.5,52,45
1919,5,12,49.5,54,45
1919,5,13,61.5,75,48
1919,5,14,67,78,56
1919,5,15,56,62,50
1919,5,16,54.5,62,47
1919,5,17,59.5,70,49
1919,5,18,62,71,53
1919,5,19,61,71,51
1919,5,20,60.5,67,54
1919,5,21,61.5,68,55
1919,5,22,58.5,62,55
1919,5,23,62.5,74,51
1919,5,24,64.5,72,57
1919,5,25,66,74,58
1919,5,26,70.5,82,59
1919,5,27,72,83,61
1919,5,28,64.5,74,55
1919,5,29,75.5,92,59
1919,5,30,78,86,70
1919,5,31,74.5,86,63
1919,6,1,68,74,62
1919,6,2,77,93,61
1919,6,3,80,92,68
1919,6,4,81.5,95,68
1919,6,5,78.5,86,71
1919,6,6,72,76,68
1919,6,7,77.5,88,67
1919,6,8,61,67,55
1919,6,9,56,58,54
1919,6,10,66,75,57
1919,6,11,73,84,62
1919,6,12,69,78,60
1919,6,13,71.5,86,57
1919,6,14,70.5,80,61
1919,6,15,70,78,62
1919,6,16,70.5,81,60
1919,6,17,73,83,63
1919,6,18,70.5,77,64
1919,6,19,70,77,63
1919,6,20,75,85,65
1919,6,21,76,86,66
1919,6,22,67,75,59
1919,6,23,68,80,56
1919,6,24,78.5,89,68
1919,6,25,74,80,68
1919,6,26,70.5,74,67
1919,6,27,70.5,75,66
1919,6,28,66,72,60
1919,6,29,61,70,52
1919,6,30,65.5,78,53
1919,7,1,75,90,60
1919,7,2,79,91,67
1919,7,3,84.5,97,72
1919,7,4,86.5,99,74
1919,7,5,88,98,78
1919,7,6,80.5,89,72
1919,7,7,74.5,81,68
1919,7,8,71,79,63
1919,7,9,67,73,61
1919,7,10,70,75,65
1919,7,11,66.5,71,62
1919,7,12,70,80,60
1919,7,13,72,80,64
1919,7,14,72.5,81,64
1919,7,15,69.5,76,63
1919,7,16,72.5,76,69
1919,7,17,72,75,69
1919,7,18,70.5,73,68
1919,7,19,76,81,71
1919,7,20,72.5,74,71
1919,7,21,76,80,72
1919,7,22,75,77,73
1919,7,23,77,83,71
1919,7,24,79,89,69
1919,7,25,77.5,83,72
1919,7,26,74.5,84,65
1919,7,27,80,92,68
1919,7,28,81.5,91,72
1919,7,29,73.5,80,67
1919,7,30,71,80,62
1919,7,31,74.5,81,68
1919,8,1,73.5,82,65
1919,8,2,68.5,77,60
1919,8,3,69.5,79,60
1919,8,4,73.5,81,66
1919,8,5,72,76,68
1919,8,6,72,74,70
1919,8,7,78,87,69
1919,8,8,73.5,85,62
1919,8,9,67.5,78,57
1919,8,10,68,78,58
1919,8,11,72,81,63
1919,8,12,73,81,65
1919,8,13,67,73,61
1919,8,14,62,66,58
1919,8,15,68,76,60
1919,8,16,72.5,79,66
1919,8,17,67.5,70,65
1919,8,18,64,65,63
1919,8,19,68.5,75,62
1919,8,20,74.5,84,65
1919,8,21,79,88,70
1919,8,22,78.5,85,72
1919,8,23,77,86,68
1919,8,24,81.5,91,72
1919,8,25,69,76,62
1919,8,26,65,72,58
1919,8,27,65.5,72,59
1919,8,28,66.5,74,59
1919,8,29,69.5,80,59
1919,8,30,72.5,78,67
1919,8,31,75.5,82,69
1919,9,1,68.5,73,64
1919,9,2,68.5,71,66
1919,9,3,65.5,68,63
1919,9,4,70,78,62
1919,9,5,67,76,58
1919,9,6,73.5,84,63
1919,9,7,81.5,93,70
1919,9,8,84,93,75
1919,9,9,69.5,80,59
1919,9,10,65.5,73,58
1919,9,11,73,81,65
1919,9,12,63.5,71,56
1919,9,13,64,73,55
1919,9,14,65.5,75,56
1919,9,15,64.5,67,62
1919,9,16,65.5,70,61
1919,9,17,65.5,74,57
1919,9,18,59,67,51
1919,9,19,61.5,70,53
1919,9,20,74.5,82,67
1919,9,21,74.5,82,67
1919,9,22,74.5,78,71
1919,9,23,64.5,72,57
1919,9,24,62,71,53
1919,9,25,69.5,79,60
1919,9,26,61.5,67,56
1919,9,27,57,65,49
1919,9,28,63.5,74,53
1919,9,29,63.5,73,54
1919,9,30,67.5,77,58
1919,10,1,53,58,48
1919,10,2,59.5,64,55
1919,10,3,75.5,87,64
1919,10,4,64.5,67,62
1919,10,5,71.5,79,64
1919,10,6,70,78,62
1919,10,7,59.5,73,46
1919,10,8,49.5,57,42
1919,10,9,56,65,47
1919,10,10,72.5,80,65
1919,10,11,67.5,80,55
1919,10,12,49,55,43
1919,10,13,48.5,58,39
1919,10,14,54.5,59,50
1919,10,15,63,71,55
1919,10,16,70.5,79,62
1919,10,17,58,65,51
1919,10,18,53,61,45
1919,10,19,56.5,66,47
1919,10,20,50,55,45
1919,10,21,56.5,62,51
1919,10,22,57.5,63,52
1919,10,23,55.5,60,51
1919,10,24,56.5,60,53
1919,10,25,53.5,59,48
1919,10,26,59,63,55
1919,10,27,63.5,68,59
1919,10,28,65.5,83,48
1919,10,29,50,56,44
1919,10,30,51,57,45
1919,10,31,65.5,74,57
1919,11,1,66,72,60
1919,11,2,50.5,60,41
1919,11,3,43,50,36
1919,11,4,48.5,53,44
1919,11,5,44.5,47,42
1919,11,6,42.5,48,37
1919,11,7,41.5,46,37
1919,11,8,42,48,36
1919,11,9,42,50,34
1919,11,10,45.5,55,36
1919,11,11,52,56,48
1919,11,12,56.5,60,53
1919,11,13,46.5,59,34
1919,11,14,37,44,30
1919,11,15,39.5,43,36
1919,11,16,41,50,32
1919,11,17,48.5,56,41
1919,11,18,52,60,44
1919,11,19,38.5,48,29
1919,11,20,31,34,28
1919,11,21,40.5,53,28
1919,11,22,48,53,43
1919,11,23,46,51,41
1919,11,24,42.5,47,38
1919,11,25,45.5,53,38
1919,11,26,50,54,46
1919,11,27,41,46,36
1919,11,28,34.5,38,31
1919,11,29,49.5,63,36
1919,11,30,49.5,64,35
1919,12,1,35.5,40,31
1919,12,2,36.5,44,29
1919,12,3,23.5,29,18
1919,12,4,23.5,30,17
1919,12,5,30,34,26
1919,12,6,38,46,30
1919,12,7,45.5,49,42
1919,12,8,41,43,39
1919,12,9,47.5,53,42
1919,12,10,38,53,23
1919,12,11,24.5,29,20
1919,12,12,35,42,28
1919,12,13,51.5,61,42
1919,12,14,41,60,22
1919,12,15,22.5,27,18
1919,12,16,18,23,13
1919,12,17,11,21,1
1919,12,18,5,11,-1
1919,12,19,15,20,10
1919,12,20,23,28,18
1919,12,21,27.5,30,25
1919,12,22,33.5,37,30
1919,12,23,36.5,44,29
1919,12,24,33,40,26
1919,12,25,21.5,27,16
1919,12,26,25.5,36,15
1919,12,27,36.5,40,33
1919,12,28,31.5,40,23
1919,12,29,21,25,17
1919,12,30,28,36,20
1919,12,31,35,39,31
1920,1,1,37.5,46,29
1920,1,2,20.5,29,12
1920,1,3,14,20,8
1920,1,4,15,22,8
1920,1,5,13,21,5
1920,1,6,25.5,37,14
1920,1,7,34,40,28
1920,1,8,37.5,39,36
1920,1,9,35.5,39,32
1920,1,10,29,36,22
1920,1,11,30,34,26
1920,1,12,27,31,23
1920,1,13,32,40,24
1920,1,14,20,29,11
1920,1,15,17,25,9
1920,1,16,10.5,14,7
1920,1,17,22,31,13
1920,1,18,17,24,10
1920,1,19,13,17,9
1920,1,20,18.5,28,9
1920,1,21,27,34,20
1920,1,22,20,25,15
1920,1,23,28,32,24
1920,1,24,27,32,22
1920,1,25,15,22,8
1920,1,26,14.5,22,7
1920,1,27,35.5,51,20
1920,1,28,28,41,15
1920,1,29,19,26,12
1920,1,30,31.5,41,22
1920,1,31,12.5,26,-1
1920,2,1,11,24,-2
1920,2,2,31,40,22
1920,2,3,39.5,46,33
1920,2,4,28,33,23
1920,2,5,26,28,24
1920,2,6,29.5,33,26
1920,2,7,33.5,38,29
1920,2,8,31.5,38,25
1920,2,9,28.5,35,22
1920,2,10,33.5,39,28
1920,2,11,35.5,41,30
1920,2,12,32.5,38,27
1920,2,13,35,39,31
1920,2,14,37.5,45,30
1920,2,15,24,36,12
1920,2,16,15.5,22,9
1920,2,17,25,37,13
1920,2,18,41,47,35
1920,2,19,27,37,17
1920,2,20,25,34,16
1920,2,21,26.5,33,20
1920,2,22,35.5,40,31
1920,2,23,30,33,27
1920,2,24,35,41,29
1920,2,25,27.5,34,21
1920,2,26,17.5,25,10
1920,2,27,12.5,19,6
1920,2,28,22.5,32,13
1920,2,29,29.5,35,24
1920,3,1,25.5,37,14
1920,3,2,25.5,31,20
1920,3,3,35,42,28
1920,3,4,34.5,40,29
1920,3,5,36.5,48,25
1920,3,6,19.5,26,13
1920,3,7,20,27,13
1920,3,8,22.5,31,14
1920,3,9,33.5,42,25
1920,3,10,44.5,55,34
1920,3,11,44,51,37
1920,3,12,48,57,39
1920,3,13,37,52,22
1920,3,14,27,34,20
1920,3,15,34,45,23
1920,3,16,45.5,55,36
1920,3,17,44.5,54,35
1920,3,18,36,42,30
1920,3,19,30.5,34,27
1920,3,20,34.5,37,32
1920,3,21,41.5,52,31
1920,3,22,47,59,35
1920,3,23,55,68,42
1920,3,24,52.5,63,42
1920,3,25,54.5,70,39
1920,3,26,50.5,57,44
1920,3,27,49,58,40
1920,3,28,51.5,67,36
1920,3,29,49.5,57,42
1920,3,30,49.5,60,39
1920,3,31,58.5,71,46
1920,4,1,49,58,40
1920,4,2,42,46,38
1920,4,3,52.5,64,41
1920,4,4,42,47,37
1920,4,5,45,54,36
1920,4,6,37.5,45,30
1920,4,7,40,47,33
1920,4,8,34,40,28
1920,4,9,37,45,29
1920,4,10,40,51,29
1920,4,11,44.5,55,34
1920,4,12,44,50,38
1920,4,13,46,54,38
1920,4,14,45,54,36
1920,4,15,50,61,39
1920,4,16,51,62,40
1920,4,17,43.5,47,40
1920,4,18,53,65,41
1920,4,19,56.5,71,42
1920,4,20,58.5,69,48
1920,4,21,52.5,60,45
1920,4,22,62,76,48
1920,4,23,55,64,46
1920,4,24,49.5,58,41
1920,4,25,49,61,37
1920,4,26,52.5,65,40
1920,4,27,44.5,47,42
1920,4,28,52.5,63,42
1920,4,29,53.5,63,44
1920,4,30,60,71,49
1920,5,1,51.5,60,43
1920,5,2,48.5,58,39
1920,5,3,49.5,60,39
1920,5,4,52,60,44
1920,5,5,51,61,41
1920,5,6,55,69,41
1920,5,7,57,66,48
1920,5,8,51,53,49
1920,5,9,59,73,45
1920,5,10,67,79,55
1920,5,11,58.5,66,51
1920,5,12,60,71,49
1920,5,13,52,57,47
1920,5,14,47,52,42
1920,5,15,53.5,65,42
1920,5,16,58,72,44
1920,5,17,62.5,74,51
1920,5,18,59.5,70,49
1920,5,19,62,72,52
1920,5,20,66,73,59
1920,5,21,63,70,56
1920,5,22,66,79,53
1920,5,23,57.5,64,51
1920,5,24,54.5,60,49
1920,5,25,62.5,72,53
1920,5,26,65.5,74,57
1920,5,27,66,76,56
1920,5,28,68.5,82,55
1920,5,29,68,82,54
1920,5,30,65.5,78,53
1920,5,31,63.5,75,52
1920,6,1,72,85,59
1920,6,2,75.5,88,63
1920,6,3,77,88,66
1920,6,4,62,72,52
1920,6,5,53.5,57,50
1920,6,6,60.5,69,52
1920,6,7,62.5,71,54
1920,6,8,66.5,78,55
1920,6,9,66,77,55
1920,6,10,67,79,55
1920,6,11,79,94,64
1920,6,12,71.5,81,62
1920,6,13,64,71,57
1920,6,14,73.5,86,61
1920,6,15,78,90,66
1920,6,16,76.5,84,69
1920,6,17,62,69,55
1920,6,18,57.5,63,52
1920,6,19,62.5,73,52
1920,6,20,64,72,56
1920,6,21,66,78,54
1920,6,22,71,78,64
1920,6,23,69.5,77,62
1920,6,24,71,81,61
1920,6,25,70,80,60
1920,6,26,73,84,62
1920,6,27,74.5,87,62
1920,6,28,76,88,64
1920,6,29,76.5,87,66
1920,6,30,76,84,68
1920,7,1,75,84,66
1920,7,2,73,81,65
1920,7,3,70.5,77,64
1920,7,4,69.5,77,62
1920,7,5,69,79,59
1920,7,6,71.5,81,62
1920,7,7,74.5,82,67
1920,7,8,76,83,69
1920,7,9,76,84,68
1920,7,10,77.5,88,67
1920,7,11,76,84,68
1920,7,12,75,84,66
1920,7,13,79,91,67
1920,7,14,79,90,68
1920,7,15,76.5,84,69
1920,7,16,72.5,80,65
1920,7,17,71,80,62
1920,7,18,69,77,61
1920,7,19,75.5,83,68
1920,7,20,75,85,65
1920,7,21,74.5,85,64
1920,7,22,76,84,68
1920,7,23,76.5,87,66
1920,7,24,79,91,67
1920,7,25,69.5,80,59
1920,7,26,65,75,55
1920,7,27,67,79,55
1920,7,28,72,84,60
1920,7,29,73.5,84,63
1920,7,30,74,85,63
1920,7,31,79.5,91,68
1920,8,1,73,80,66
1920,8,2,71.5,80,63
1920,8,3,68.5,80,57
1920,8,4,70.5,80,61
1920,8,5,73,84,62
1920,8,6,71,76,66
1920,8,7,77,86,68
1920,8,8,79.5,90,69
1920,8,9,80,87,73
1920,8,10,77,83,71
1920,8,11,78.5,86,71
1920,8,12,77.5,89,66
1920,8,13,78.5,86,71
1920,8,14,78,85,71
1920,8,15,78.5,84,73
1920,8,16,79,87,71
1920,8,17,81,91,71
1920,8,18,74.5,81,68
1920,8,19,69,76,62
1920,8,20,67.5,75,60
1920,8,21,70,78,62
1920,8,22,75,84,66
1920,8,23,68.5,76,61
1920,8,24,70,76,64
1920,8,25,72.5,80,65
1920,8,26,73,82,64
1920,8,27,72,82,62
1920,8,28,70,78,62
1920,8,29,73,81,65
1920,8,30,77,86,68
1920,8,31,76.5,87,66
1920,9,1,67.5,76,59
1920,9,2,63.5,74,53
1920,9,3,65.5,78,53
1920,9,4,69,79,59
1920,9,5,69,78,60
1920,9,6,69.5,75,64
1920,9,7,72.5,81,64
1920,9,8,70.5,80,61
1920,9,9,69,79,59
1920,9,10,72.5,82,63
1920,9,11,72.5,81,64
1920,9,12,77,88,66
1920,9,13,68,78,58
1920,9,14,64,73,55
1920,9,15,65.5,74,57
1920,9,16,70.5,77,64
1920,9,17,64,73,55
1920,9,18,69,82,56
1920,9,19,59,69,49
1920,9,20,58,71,45
1920,9,21,63,72,54
1920,9,22,64.5,74,55
1920,9,23,67.5,80,55
1920,9,24,73.5,88,59
1920,9,25,76,86,66
1920,9,26,75.5,84,67
1920,9,27,71,77,65
1920,9,28,71,77,65
1920,9,29,70.5,79,62
1920,9,30,66,71,61
1920,10,1,56,61,51
1920,10,2,55,64,46
1920,10,3,60,72,48
1920,10,4,66.5,79,54
1920,10,5,54.5,63,46
1920,10,6,54,63,45
1920,10,7,57,71,43
1920,10,8,62.5,76,49
1920,10,9,66.5,79,54
1920,10,10,67,78,56
1920,10,11,65.5,77,54
1920,10,12,56.5,63,50
1920,10,13,60,72,48
1920,10,14,71,84,58
1920,10,15,67,76,58
1920,10,16,64.5,71,58
1920,10,17,63.5,70,57
1920,10,18,58,62,54
1920,10,19,63.5,68,59
1920,10,20,64.5,75,54
1920,10,21,71,84,58
1920,10,22,71.5,83,60
1920,10,23,58,67,49
1920,10,24,57.5,68,47
1920,10,25,62,72,52
1920,10,26,66,72,60
1920,10,27,68,74,62
1920,10,28,60,68,52
1920,10,29,45.5,52,39
1920,10,30,45,53,37
1920,10,31,55.5,68,43
1920,11,1,59.5,69,50
1920,11,2,56,64,48
1920,11,3,51,60,42
1920,11,4,51,60,42
1920,11,5,53,62,44
1920,11,6,51.5,60,43
1920,11,7,48,53,43
1920,11,8,48.5,53,44
1920,11,9,54.5,62,47
1920,11,10,49.5,59,40
1920,11,11,43.5,49,38
1920,11,12,37,47,27
1920,11,13,34,43,25
1920,11,14,36.5,44,29
1920,11,15,35.5,38,33
1920,11,16,38,41,35
1920,11,17,44.5,51,38
1920,11,18,45,52,38
1920,11,19,43.5,51,36
1920,11,20,49,54,44
1920,11,21,43,46,40
1920,11,22,43,46,40
1920,11,23,43,47,39
1920,11,24,38.5,44,33
1920,11,25,35.5,39,32
1920,11,26,38.5,45,32
1920,11,27,41,43,39
1920,11,28,38.5,42,35
1920,11,29,37.5,42,33
1920,11,30,42,48,36
1920,12,1,47,52,42
1920,12,2,43.5,51,36
1920,12,3,40,48,32
1920,12,4,48,53,43
1920,12,5,50,55,45
1920,12,6,42,45,39
1920,12,7,38.5,45,32
1920,12,8,34,40,28
1920,12,9,35.5,39,32
1920,12,10,36.5,40,33
1920,12,11,38,42,34
1920,12,12,40,48,32
1920,12,13,43.5,50,37
1920,12,14,51,58,44
1920,12,15,41.5,47,36
1920,12,16,37,42,32
1920,12,17,33.5,40,27
1920,12,18,33,38,28
1920,12,19,30.5,36,25
1920,12,20,30,36,24
1920,12,21,32,40,24
1920,12,22,38,43,33
1920,12,23,46.5,54,39
1920,12,24,34,39,29
1920,12,25,25.5,31,20
1920,12,26,22,28,16
1920,12,27,32,37,27
1920,12,28,30,38,22
1920,12,29,26,33,19
1920,12,30,37,44,30
1920,12,31,38,44,32
1921,1,1,37,46,28
1921,1,2,49,57,41
1921,1,3,42,47,37
1921,1,4,43.5,51,36
1921,1,5,45,51,39
1921,1,6,33,40,26
1921,1,7,33,42,24
1921,1,8,40,44,36
1921,1,9,29.5,37,22
1921,1,10,36.5,41,32
1921,1,11,41,50,32
1921,1,12,32,40,24
1921,1,13,24,29,19
1921,1,14,41,55,27
1921,1,15,39,45,33
1921,1,16,33,38,28
1921,1,17,27,38,16
1921,1,18,11,16,6
1921,1,19,13,22,4
1921,1,20,29,36,22
1921,1,21,44,55,33
1921,1,22,46,50,42
1921,1,23,42.5,52,33
1921,1,24,25.5,35,16
1921,1,25,12,20,4
1921,1,26,19,28,10
1921,1,27,26,38,14
1921,1,28,33.5,41,26
1921,1,29,34.5,40,29
1921,1,30,39,42,36
1921,1,31,30,38,22
1921,2,1,24,31,17
1921,2,2,31,36,26
1921,2,3,34.5,39,30
1921,2,4,33,39,27
1921,2,5,40,46,34
1921,2,6,41,45,37
1921,2,7,36.5,40,33
1921,2,8,34,39,29
1921,2,9,34.5,40,29
1921,2,10,38.5,42,35
1921,2,11,34,36,32
1921,2,12,33,38,28
1921,2,13,36,42,30
1921,2,14,39,50,28
1921,2,15,32.5,42,23
1921,2,16,47.5,62,33
1921,2,17,44.5,57,32
1921,2,18,31,38,24
1921,2,19,32,41,23
1921,2,20,28.5,35,22
1921,2,21,21.5,29,14
1921,2,22,32,38,26
1921,2,23,35,41,29
1921,2,24,26,36,16
1921,2,25,19.5,29,10
1921,2,26,31,38,24
1921,2,27,38,41,35
1921,2,28,42,46,38
1921,3,1,46,52,40
1921,3,2,50.5,59,42
1921,3,3,48,54,42
1921,3,4,35,42,28
1921,3,5,35,42,28
1921,3,6,53,64,42
1921,3,7,54,68,40
